id,split,image_path,question,choices,num_choices,answer,subject,grade,topic,category,skill,context_group,difficulty_score
val_03176,val,images/val/val_03176.png,Look at the models of molecules below. Select the elementary substance.,"[""fluoromethanol"", ""chlorine"", ""chloromethanol""]",3,1,natural science,grade6,chemistry,Atoms and molecules,Identify elementary substances and compounds using models,lecture_only,0.3349416041034862
val_02716,val,images/val/val_02716.png,Look at the models of molecules below. Select the elementary substance.,"[""propane"", ""ethanol"", ""nitrogen""]",3,2,natural science,grade6,chemistry,Atoms and molecules,Identify elementary substances and compounds using models,lecture_only,0.3349416041034862
train_11859,train,images/train/train_11859.png,Look at the models of molecules below. Select the elementary substance.,"[""dichloromethane"", ""tetraphosphorus"", ""cyclopropane""]",3,1,natural science,grade6,chemistry,Atoms and molecules,Identify elementary substances and compounds using models,lecture_only,0.3349416041034862
val_03199,val,images/val/val_03199.png,Look at the models of molecules below. Select the elementary substance.,"[""oxygen"", ""silane"", ""trichlorofluoromethane""]",3,0,natural science,grade6,chemistry,Atoms and molecules,Identify elementary substances and compounds using models,lecture_only,0.3349416041034862
train_09214,train,images/train/train_09214.png,Look at the models of molecules below. Select the elementary substance.,"[""dichloromethane"", ""bromomethane"", ""cyclooctasulfur""]",3,2,natural science,grade6,chemistry,Atoms and molecules,Identify elementary substances and compounds using models,lecture_only,0.3349416041034862
val_02555,val,images/val/val_02555.png,Look at the models of molecules below. Select the elementary substance.,"[""trichlorofluoromethane"", ""dichloromethane"", ""nitrogen""]",3,2,natural science,grade6,chemistry,Atoms and molecules,Identify elementary substances and compounds using models,lecture_only,0.3349416041034862
val_01220,val,images/val/val_01220.png,Look at the models of molecules below. Select the elementary substance.,"[""ozone"", ""cyclopropane"", ""ethanol""]",3,0,natural science,grade6,chemistry,Atoms and molecules,Identify elementary substances and compounds using models,lecture_only,0.3349416041034862
val_02655,val,images/val/val_02655.png,Look at the models of molecules below. Select the elementary substance.,"[""dichloromethane"", ""propane"", ""chlorine""]",3,2,natural science,grade6,chemistry,Atoms and molecules,Identify elementary substances and compounds using models,lecture_only,0.3349416041034862
val_00432,val,images/val/val_00432.png,Look at the models of molecules below. Select the elementary substance.,"[""methane"", ""tetraphosphorus"", ""ethane""]",3,1,natural science,grade6,chemistry,Atoms and molecules,Identify elementary substances and compounds using models,lecture_only,0.3349416041034862
val_01091,val,images/val/val_01091.png,Look at the models of molecules below. Select the elementary substance.,"[""tetraphosphorus"", ""carbon tetraiodide"", ""acetaldehyde""]",3,0,natural science,grade6,chemistry,Atoms and molecules,Identify elementary substances and compounds using models,lecture_only,0.3349416041034862
train_10579,train,images/train/train_10579.png,Look at the models of molecules below. Select the elementary substance.,"[""tetraphosphorus"", ""cyclopropane"", ""propane""]",3,0,natural science,grade6,chemistry,Atoms and molecules,Identify elementary substances and compounds using models,lecture_only,0.3349416041034862
train_11650,train,images/train/train_11650.png,Look at the models of molecules below. Select the elementary substance.,"[""methanol"", ""tetraphosphorus"", ""ethane""]",3,1,natural science,grade6,chemistry,Atoms and molecules,Identify elementary substances and compounds using models,lecture_only,0.3349416041034862
train_00234,train,images/train/train_00234.png,Look at the models of molecules below. Select the elementary substance.,"[""fluoromethanol"", ""ozone"", ""carbon tetrachloride""]",3,1,natural science,grade6,chemistry,Atoms and molecules,Identify elementary substances and compounds using models,lecture_only,0.3349416041034862
train_03600,train,images/train/train_03600.png,Look at the models of molecules below. Select the elementary substance.,"[""cyclooctasulfur"", ""silane"", ""bromomethane""]",3,0,natural science,grade6,chemistry,Atoms and molecules,Identify elementary substances and compounds using models,lecture_only,0.3349416041034862
train_05932,train,images/train/train_05932.png,Look at the models of molecules below. Select the elementary substance.,"[""cyclooctasulfur"", ""hydrazine"", ""cyclopropane""]",3,0,natural science,grade6,chemistry,Atoms and molecules,Identify elementary substances and compounds using models,lecture_only,0.3349416041034862
train_03863,train,images/train/train_03863.png,Look at the models of molecules below. Select the elementary substance.,"[""chloromethanol"", ""propane"", ""iodine""]",3,2,natural science,grade6,chemistry,Atoms and molecules,Identify elementary substances and compounds using models,lecture_only,0.3349416041034862
train_05659,train,images/train/train_05659.png,Look at the models of molecules below. Select the elementary substance.,"[""ozone"", ""ethanol"", ""trichlorofluoromethane""]",3,0,natural science,grade6,chemistry,Atoms and molecules,Identify elementary substances and compounds using models,lecture_only,0.3349416041034862
train_04881,train,images/train/train_04881.png,Look at the models of molecules below. Select the elementary substance.,"[""propane"", ""2-chloroethanol"", ""nitrogen""]",3,2,natural science,grade6,chemistry,Atoms and molecules,Identify elementary substances and compounds using models,lecture_only,0.3349416041034862
val_03924,val,images/val/val_03924.png,Look at the models of molecules below. Select the elementary substance.,"[""dichloromethane"", ""silane"", ""oxygen""]",3,2,natural science,grade6,chemistry,Atoms and molecules,Identify elementary substances and compounds using models,lecture_only,0.3349416041034862
val_01755,val,images/val/val_01755.png,Look at the models of molecules below. Select the elementary substance.,"[""chloromethane"", ""ozone"", ""silane""]",3,1,natural science,grade6,chemistry,Atoms and molecules,Identify elementary substances and compounds using models,lecture_only,0.3349416041034862
train_08645,train,images/train/train_08645.png,Look at the models of molecules below. Select the elementary substance.,"[""cyclopropane"", ""trichlorofluoromethane"", ""oxygen""]",3,2,natural science,grade6,chemistry,Atoms and molecules,Identify elementary substances and compounds using models,lecture_only,0.3349416041034862
train_11413,train,images/train/train_11413.png,Look at the models of molecules below. Select the elementary substance.,"[""tetraphosphorus"", ""carbon tetraiodide"", ""cyclopropane""]",3,0,natural science,grade6,chemistry,Atoms and molecules,Identify elementary substances and compounds using models,lecture_only,0.3349416041034862
train_04497,train,images/train/train_04497.png,Look at the models of molecules below. Select the elementary substance.,"[""benzene"", ""chloromethane"", ""hydrogen""]",3,2,natural science,grade6,chemistry,Atoms and molecules,Identify elementary substances and compounds using models,lecture_only,0.3349416041034862
val_03257,val,images/val/val_03257.png,Look at the models of molecules below. Select the elementary substance.,"[""nitrogen"", ""methanol"", ""methane""]",3,0,natural science,grade6,chemistry,Atoms and molecules,Identify elementary substances and compounds using models,lecture_only,0.3349416041034862
train_05324,train,images/train/train_05324.png,"In this food web, which organism contains matter that eventually moves to the mushroom?","[""Arctic fox"", ""collared lemming"", ""barren-ground caribou"", ""bear sedge""]",4,2,natural science,grade5,biology,Ecosystems,Interpret food webs II,hint_and_lecture,0.33483861622304073
train_11989,train,images/train/train_11989.png,Which rhetorical appeal is primarily used in this ad?,"[""logos (reason)"", ""pathos (emotion)"", ""ethos (character)""]",3,1,language science,grade12,writing-strategies,Persuasive strategies,"Identify appeals to ethos, pathos, and logos in advertisements",lecture_only,0.33300344334363097
train_09863,train,images/train/train_09863.png,Which rhetorical appeal is primarily used in this ad?,"[""ethos (character)"", ""pathos (emotion)"", ""logos (reason)""]",3,0,language science,grade12,writing-strategies,Persuasive strategies,"Identify appeals to ethos, pathos, and logos in advertisements",lecture_only,0.33300344334363097
train_01805,train,images/train/train_01805.png,Which rhetorical appeal is primarily used in this ad?,"[""ethos (character)"", ""pathos (emotion)"", ""logos (reason)""]",3,2,language science,grade12,writing-strategies,Persuasive strategies,"Identify appeals to ethos, pathos, and logos in advertisements",lecture_only,0.33300344334363097
train_09859,train,images/train/train_09859.png,Which rhetorical appeal is primarily used in this ad?,"[""pathos (emotion)"", ""ethos (character)"", ""logos (reason)""]",3,0,language science,grade12,writing-strategies,Persuasive strategies,"Identify appeals to ethos, pathos, and logos in advertisements",lecture_only,0.33300344334363097
train_05878,train,images/train/train_05878.png,Which rhetorical appeal is primarily used in this ad?,"[""ethos (character)"", ""pathos (emotion)"", ""logos (reason)""]",3,2,language science,grade12,writing-strategies,Persuasive strategies,"Identify appeals to ethos, pathos, and logos in advertisements",lecture_only,0.33300344334363097
val_00868,val,images/val/val_00868.png,Which rhetorical appeal is primarily used in this ad?,"[""ethos (character)"", ""pathos (emotion)"", ""logos (reason)""]",3,0,language science,grade12,writing-strategies,Persuasive strategies,"Identify appeals to ethos, pathos, and logos in advertisements",lecture_only,0.33300344334363097
train_03829,train,images/train/train_03829.png,Which rhetorical appeal is primarily used in this ad?,"[""pathos (emotion)"", ""ethos (character)"", ""logos (reason)""]",3,0,language science,grade12,writing-strategies,Persuasive strategies,"Identify appeals to ethos, pathos, and logos in advertisements",lecture_only,0.33300344334363097
train_11845,train,images/train/train_11845.png,Which rhetorical appeal is primarily used in this ad?,"[""logos (reason)"", ""ethos (character)"", ""pathos (emotion)""]",3,0,language science,grade12,writing-strategies,Persuasive strategies,"Identify appeals to ethos, pathos, and logos in advertisements",lecture_only,0.33300344334363097
val_04146,val,images/val/val_04146.png,Which rhetorical appeal is primarily used in this ad?,"[""ethos (character)"", ""logos (reason)"", ""pathos (emotion)""]",3,2,language science,grade12,writing-strategies,Persuasive strategies,"Identify appeals to ethos, pathos, and logos in advertisements",lecture_only,0.33300344334363097
train_03127,train,images/train/train_03127.png,Which rhetorical appeal is primarily used in this ad?,"[""ethos (character)"", ""pathos (emotion)"", ""logos (reason)""]",3,1,language science,grade12,writing-strategies,Persuasive strategies,"Identify appeals to ethos, pathos, and logos in advertisements",lecture_only,0.33300344334363097
train_05233,train,images/train/train_05233.png,Which rhetorical appeal is primarily used in this ad?,"[""ethos (character)"", ""pathos (emotion)"", ""logos (reason)""]",3,0,language science,grade12,writing-strategies,Persuasive strategies,"Identify appeals to ethos, pathos, and logos in advertisements",lecture_only,0.33300344334363097
train_06559,train,images/train/train_06559.png,Which rhetorical appeal is primarily used in this ad?,"[""ethos (character)"", ""logos (reason)"", ""pathos (emotion)""]",3,1,language science,grade12,writing-strategies,Persuasive strategies,"Identify appeals to ethos, pathos, and logos in advertisements",lecture_only,0.33300344334363097
train_06348,train,images/train/train_06348.png,Which rhetorical appeal is primarily used in this ad?,"[""ethos (character)"", ""pathos (emotion)"", ""logos (reason)""]",3,0,language science,grade12,writing-strategies,Persuasive strategies,"Identify appeals to ethos, pathos, and logos in advertisements",lecture_only,0.33300344334363097
train_04368,train,images/train/train_04368.png,Which rhetorical appeal is primarily used in this ad?,"[""pathos (emotion)"", ""ethos (character)"", ""logos (reason)""]",3,1,language science,grade12,writing-strategies,Persuasive strategies,"Identify appeals to ethos, pathos, and logos in advertisements",lecture_only,0.33300344334363097
train_00740,train,images/train/train_00740.png,Which rhetorical appeal is primarily used in this ad?,"[""logos (reason)"", ""ethos (character)"", ""pathos (emotion)""]",3,2,language science,grade12,writing-strategies,Persuasive strategies,"Identify appeals to ethos, pathos, and logos in advertisements",lecture_only,0.33300344334363097
train_00621,train,images/train/train_00621.png,Which rhetorical appeal is primarily used in this ad?,"[""ethos (character)"", ""pathos (emotion)"", ""logos (reason)""]",3,1,language science,grade12,writing-strategies,Persuasive strategies,"Identify appeals to ethos, pathos, and logos in advertisements",lecture_only,0.33300344334363097
train_01732,train,images/train/train_01732.png,Which rhetorical appeal is primarily used in this ad?,"[""logos (reason)"", ""pathos (emotion)"", ""ethos (character)""]",3,2,language science,grade12,writing-strategies,Persuasive strategies,"Identify appeals to ethos, pathos, and logos in advertisements",lecture_only,0.33300344334363097
train_09838,train,images/train/train_09838.png,Which rhetorical appeal is primarily used in this ad?,"[""pathos (emotion)"", ""logos (reason)"", ""ethos (character)""]",3,0,language science,grade12,writing-strategies,Persuasive strategies,"Identify appeals to ethos, pathos, and logos in advertisements",lecture_only,0.33300344334363097
train_01364,train,images/train/train_01364.png,Which rhetorical appeal is primarily used in this ad?,"[""pathos (emotion)"", ""ethos (character)"", ""logos (reason)""]",3,0,language science,grade12,writing-strategies,Persuasive strategies,"Identify appeals to ethos, pathos, and logos in advertisements",lecture_only,0.33300344334363097
train_02047,train,images/train/train_02047.png,Which rhetorical appeal is primarily used in this ad?,"[""logos (reason)"", ""pathos (emotion)"", ""ethos (character)""]",3,0,language science,grade12,writing-strategies,Persuasive strategies,"Identify appeals to ethos, pathos, and logos in advertisements",lecture_only,0.33300344334363097
train_10584,train,images/train/train_10584.png,Which rhetorical appeal is primarily used in this ad?,"[""logos (reason)"", ""ethos (character)"", ""pathos (emotion)""]",3,1,language science,grade12,writing-strategies,Persuasive strategies,"Identify appeals to ethos, pathos, and logos in advertisements",lecture_only,0.33300344334363097
val_02313,val,images/val/val_02313.png,Which rhetorical appeal is primarily used in this ad?,"[""logos (reason)"", ""ethos (character)"", ""pathos (emotion)""]",3,0,language science,grade12,writing-strategies,Persuasive strategies,"Identify appeals to ethos, pathos, and logos in advertisements",lecture_only,0.33300344334363097
val_01954,val,images/val/val_01954.png,Which rhetorical appeal is primarily used in this ad?,"[""pathos (emotion)"", ""ethos (character)"", ""logos (reason)""]",3,2,language science,grade10,writing-strategies,Persuasive strategies,"Identify appeals to ethos, pathos, and logos in advertisements",lecture_only,0.33300344334363097
val_01714,val,images/val/val_01714.png,Which rhetorical appeal is primarily used in this ad?,"[""ethos (character)"", ""logos (reason)"", ""pathos (emotion)""]",3,0,language science,grade12,writing-strategies,Persuasive strategies,"Identify appeals to ethos, pathos, and logos in advertisements",lecture_only,0.33300344334363097
train_07961,train,images/train/train_07961.png,Which rhetorical appeal is primarily used in this ad?,"[""logos (reason)"", ""ethos (character)"", ""pathos (emotion)""]",3,0,language science,grade12,writing-strategies,Persuasive strategies,"Identify appeals to ethos, pathos, and logos in advertisements",lecture_only,0.33300344334363097
train_01909,train,images/train/train_01909.png,Which rhetorical appeal is primarily used in this ad?,"[""ethos (character)"", ""logos (reason)"", ""pathos (emotion)""]",3,1,language science,grade12,writing-strategies,Persuasive strategies,"Identify appeals to ethos, pathos, and logos in advertisements",lecture_only,0.33300344334363097
val_04003,val,images/val/val_04003.png,Which rhetorical appeal is primarily used in this ad?,"[""ethos (character)"", ""logos (reason)"", ""pathos (emotion)""]",3,0,language science,grade12,writing-strategies,Persuasive strategies,"Identify appeals to ethos, pathos, and logos in advertisements",lecture_only,0.33300344334363097
val_00983,val,images/val/val_00983.png,Which rhetorical appeal is primarily used in this ad?,"[""ethos (character)"", ""logos (reason)"", ""pathos (emotion)""]",3,0,language science,grade12,writing-strategies,Persuasive strategies,"Identify appeals to ethos, pathos, and logos in advertisements",lecture_only,0.33300344334363097
val_01428,val,images/val/val_01428.png,Which rhetorical appeal is primarily used in this ad?,"[""pathos (emotion)"", ""logos (reason)"", ""ethos (character)""]",3,2,language science,grade12,writing-strategies,Persuasive strategies,"Identify appeals to ethos, pathos, and logos in advertisements",lecture_only,0.33300344334363097
val_02779,val,images/val/val_02779.png,Which rhetorical appeal is primarily used in this ad?,"[""pathos (emotion)"", ""ethos (character)"", ""logos (reason)""]",3,0,language science,grade12,writing-strategies,Persuasive strategies,"Identify appeals to ethos, pathos, and logos in advertisements",lecture_only,0.33300344334363097
train_03136,train,images/train/train_03136.png,Compare the average kinetic energies of the particles in each sample. Which sample has the higher temperature?,"[""sample A"", ""sample B"", ""neither; the samples have the same temperature""]",3,0,natural science,grade8,physics,Particle motion and energy,Identify how particle motion affects temperature and pressure,hint_only,0.3319516856553202
val_00667,val,images/val/val_00667.png,Which statement is true about the average monthly precipitation in Nairobi?,"[""More precipitation falls in April than in August."", ""Nairobi gets about the same amount of precipitation each month."", ""More precipitation falls in September than in November.""]",3,0,natural science,grade3,earth-science,Weather and climate,Use climate data to make predictions,hint_and_lecture,0.33154644545984113
train_03605,train,images/train/train_03605.png,Which statement is true about the average monthly precipitation in Nairobi?,"[""More precipitation falls in April than in August."", ""More precipitation falls in September than in November."", ""Nairobi gets about the same amount of precipitation each month.""]",3,0,natural science,grade4,earth-science,Weather and climate,Use climate data to make predictions,hint_and_lecture,0.33154644545984113
train_08794,train,images/train/train_08794.png,Which statement is true about the average monthly precipitation in Nairobi?,"[""More precipitation falls in April than in August."", ""February is the wettest month of the year."", ""Nairobi gets about the same amount of precipitation each month.""]",3,0,natural science,grade4,earth-science,Weather and climate,Use climate data to make predictions,hint_and_lecture,0.33154644545984113
train_05912,train,images/train/train_05912.png,Which statement is true about the average monthly precipitation in Nairobi?,"[""More precipitation falls in April than in August."", ""Nairobi gets about the same amount of precipitation each month."", ""February is the wettest month of the year.""]",3,0,natural science,grade4,earth-science,Weather and climate,Use climate data to make predictions,hint_and_lecture,0.33154644545984113
train_03324,train,images/train/train_03324.png,Which statement is true about the average monthly precipitation in Nairobi?,"[""More precipitation falls in September than in November."", ""More precipitation falls in April than in August."", ""February is the wettest month of the year.""]",3,1,natural science,grade3,earth-science,Weather and climate,Use climate data to make predictions,hint_and_lecture,0.33154644545984113
train_10381,train,images/train/train_10381.png,Why are kangaroos called boxers?,"[""because of how they use their arms to fight"", ""because they lick their arms before fighting"", ""because they have strong back legs""]",3,0,language science,grade3,reading-comprehension,Informational texts: level 1,Read passages about animals,hint_only,0.33095860800311727
val_03724,val,images/val/val_03724.png,"Complete the sentence.
The rift valley along the Knipovich Ridge formed at a () boundary.","[""transform"", ""convergent"", ""divergent""]",3,2,natural science,grade8,earth-science,Plate tectonics,Describe tectonic plate boundaries around the world,hint_and_lecture,0.3304086015450614
train_12081,train,images/train/train_12081.png,"Based on the text, where might you find these singing dogs?","[""at dog shows in America"", ""in zoos in Australia"", ""in the mountains of New Guinea""]",3,2,language science,grade3,reading-comprehension,Informational texts: level 1,Read passages about animals,hint_only,0.328996740090177
val_00570,val,images/val/val_00570.png,"Based on the text, what is one thing that spinner dolphins do?","[""They spin around in the air."", ""They hunt for food during the day."", ""They leap in the air to catch their food.""]",3,0,language science,grade3,reading-comprehension,Informational texts: level 1,Read passages about animals,hint_only,0.328615649550584
train_09516,train,images/train/train_09516.png,Which specific humidity level was measured within the outlined area shown?,"[""16 grams of water vapor per kilogram of air"", ""11 grams of water vapor per kilogram of air"", ""21 grams of water vapor per kilogram of air""]",3,2,natural science,grade8,earth-science,Weather and climate,Identify and compare air masses,hint_and_lecture,0.32829969221366767
train_09585,train,images/train/train_09585.png,Which specific humidity level was measured within the outlined area shown?,"[""16 grams of water vapor per kilogram of air"", ""23 grams of water vapor per kilogram of air"", ""14 grams of water vapor per kilogram of air""]",3,1,natural science,grade7,earth-science,Weather and climate,Identify and compare air masses,hint_and_lecture,0.32829969221366767
train_04031,train,images/train/train_04031.png,Which specific humidity level was measured within the outlined area shown?,"[""4 grams of water vapor per kilogram of air"", ""10 grams of water vapor per kilogram of air"", ""14 grams of water vapor per kilogram of air""]",3,0,natural science,grade7,earth-science,Weather and climate,Identify and compare air masses,hint_and_lecture,0.32829969221366767
train_00237,train,images/train/train_00237.png,Which specific humidity level was measured within the outlined area shown?,"[""22 grams of water vapor per kilogram of air"", ""11 grams of water vapor per kilogram of air"", ""16 grams of water vapor per kilogram of air""]",3,0,natural science,grade7,earth-science,Weather and climate,Identify and compare air masses,hint_and_lecture,0.32829969221366767
train_03916,train,images/train/train_03916.png,Which specific humidity level was measured within the outlined area shown?,"[""9 grams of water vapor per kilogram of air"", ""10 grams of water vapor per kilogram of air"", ""2 grams of water vapor per kilogram of air""]",3,2,natural science,grade7,earth-science,Weather and climate,Identify and compare air masses,hint_and_lecture,0.32829969221366767
train_02394,train,images/train/train_02394.png,Which specific humidity level was measured within the outlined area shown?,"[""5 grams of water vapor per kilogram of air"", ""9 grams of water vapor per kilogram of air"", ""14 grams of water vapor per kilogram of air""]",3,0,natural science,grade7,earth-science,Weather and climate,Identify and compare air masses,hint_and_lecture,0.32829969221366767
train_10297,train,images/train/train_10297.png,Which specific humidity level was measured within the outlined area shown?,"[""11 grams of water vapor per kilogram of air"", ""12 grams of water vapor per kilogram of air"", ""4 grams of water vapor per kilogram of air""]",3,2,natural science,grade7,earth-science,Weather and climate,Identify and compare air masses,hint_and_lecture,0.32829969221366767
train_02480,train,images/train/train_02480.png,Which specific humidity level was measured within the outlined area shown?,"[""15 grams of water vapor per kilogram of air"", ""11 grams of water vapor per kilogram of air"", ""5 grams of water vapor per kilogram of air""]",3,2,natural science,grade7,earth-science,Weather and climate,Identify and compare air masses,hint_and_lecture,0.32829969221366767
train_04977,train,images/train/train_04977.png,Which specific humidity level was measured within the outlined area shown?,"[""12 grams of water vapor per kilogram of air"", ""11 grams of water vapor per kilogram of air"", ""4 grams of water vapor per kilogram of air""]",3,2,natural science,grade7,earth-science,Weather and climate,Identify and compare air masses,hint_and_lecture,0.32829969221366767
val_04106,val,images/val/val_04106.png,Which specific humidity level was measured within the outlined area shown?,"[""11 grams of water vapor per kilogram of air"", ""2 grams of water vapor per kilogram of air"", ""13 grams of water vapor per kilogram of air""]",3,1,natural science,grade7,earth-science,Weather and climate,Identify and compare air masses,hint_and_lecture,0.32829969221366767
val_02523,val,images/val/val_02523.png,Which specific humidity level was measured within the outlined area shown?,"[""11 grams of water vapor per kilogram of air"", ""13 grams of water vapor per kilogram of air"", ""3 grams of water vapor per kilogram of air""]",3,2,natural science,grade8,earth-science,Weather and climate,Identify and compare air masses,hint_and_lecture,0.32829969221366767
val_01423,val,images/val/val_01423.png,Which specific humidity level was measured within the outlined area shown?,"[""11 grams of water vapor per kilogram of air"", ""12 grams of water vapor per kilogram of air"", ""5 grams of water vapor per kilogram of air""]",3,2,natural science,grade7,earth-science,Weather and climate,Identify and compare air masses,hint_and_lecture,0.32829969221366767
val_02925,val,images/val/val_02925.png,Which specific humidity level was measured within the outlined area shown?,"[""10 grams of water vapor per kilogram of air"", ""1 grams of water vapor per kilogram of air"", ""12 grams of water vapor per kilogram of air""]",3,1,natural science,grade7,earth-science,Weather and climate,Identify and compare air masses,hint_and_lecture,0.32829969221366767
val_01729,val,images/val/val_01729.png,Which specific humidity level was measured within the outlined area shown?,"[""11 grams of water vapor per kilogram of air"", ""12 grams of water vapor per kilogram of air"", ""3 grams of water vapor per kilogram of air""]",3,2,natural science,grade7,earth-science,Weather and climate,Identify and compare air masses,hint_and_lecture,0.32829969221366767
train_08475,train,images/train/train_08475.png,Which specific humidity level was measured within the outlined area shown?,"[""2 grams of water vapor per kilogram of air"", ""11 grams of water vapor per kilogram of air"", ""12 grams of water vapor per kilogram of air""]",3,0,natural science,grade7,earth-science,Weather and climate,Identify and compare air masses,hint_and_lecture,0.32829969221366767
val_03219,val,images/val/val_03219.png,Which specific humidity level was measured within the outlined area shown?,"[""9 grams of water vapor per kilogram of air"", ""12 grams of water vapor per kilogram of air"", ""3 grams of water vapor per kilogram of air""]",3,2,natural science,grade7,earth-science,Weather and climate,Identify and compare air masses,hint_and_lecture,0.32829969221366767
train_00739,train,images/train/train_00739.png,Which specific humidity level was measured within the outlined area shown?,"[""19 grams of water vapor per kilogram of air"", ""12 grams of water vapor per kilogram of air"", ""11 grams of water vapor per kilogram of air""]",3,0,natural science,grade7,earth-science,Weather and climate,Identify and compare air masses,hint_and_lecture,0.32829969221366767
train_08981,train,images/train/train_08981.png,Which specific humidity level was measured within the outlined area shown?,"[""13 grams of water vapor per kilogram of air"", ""9 grams of water vapor per kilogram of air"", ""19 grams of water vapor per kilogram of air""]",3,2,natural science,grade7,earth-science,Weather and climate,Identify and compare air masses,hint_and_lecture,0.32829969221366767
train_01809,train,images/train/train_01809.png,Which specific humidity level was measured within the outlined area shown?,"[""12 grams of water vapor per kilogram of air"", ""7 grams of water vapor per kilogram of air"", ""11 grams of water vapor per kilogram of air""]",3,1,natural science,grade8,earth-science,Weather and climate,Identify and compare air masses,hint_and_lecture,0.32829969221366767
train_05874,train,images/train/train_05874.png,Which specific humidity level was measured within the outlined area shown?,"[""14 grams of water vapor per kilogram of air"", ""11 grams of water vapor per kilogram of air"", ""22 grams of water vapor per kilogram of air""]",3,2,natural science,grade7,earth-science,Weather and climate,Identify and compare air masses,hint_and_lecture,0.32829969221366767
train_03510,train,images/train/train_03510.png,Which specific humidity level was measured within the outlined area shown?,"[""13 grams of water vapor per kilogram of air"", ""10 grams of water vapor per kilogram of air"", ""23 grams of water vapor per kilogram of air""]",3,2,natural science,grade7,earth-science,Weather and climate,Identify and compare air masses,hint_and_lecture,0.32829969221366767
train_07860,train,images/train/train_07860.png,Which specific humidity level was measured within the outlined area shown?,"[""0 grams of water vapor per kilogram of air"", ""13 grams of water vapor per kilogram of air"", ""23 grams of water vapor per kilogram of air""]",3,2,natural science,grade7,earth-science,Weather and climate,Identify and compare air masses,hint_and_lecture,0.32829969221366767
train_02144,train,images/train/train_02144.png,Which specific humidity level was measured within the outlined area shown?,"[""10 grams of water vapor per kilogram of air"", ""13 grams of water vapor per kilogram of air"", ""20 grams of water vapor per kilogram of air""]",3,2,natural science,grade7,earth-science,Weather and climate,Identify and compare air masses,hint_and_lecture,0.32829969221366767
train_07819,train,images/train/train_07819.png,Which specific humidity level was measured within the outlined area shown?,"[""10 grams of water vapor per kilogram of air"", ""0 grams of water vapor per kilogram of air"", ""19 grams of water vapor per kilogram of air""]",3,2,natural science,grade7,earth-science,Weather and climate,Identify and compare air masses,hint_and_lecture,0.32829969221366767
train_02529,train,images/train/train_02529.png,"Complete the sentence.
An Indian flying fox is a ().","[""bird"", ""bat"", ""fox""]",3,1,natural science,grade2,literacy-in-science,Animals,Pollinator: Indian flying fox,hint_only,0.3249685584874551
train_10050,train,images/train/train_10050.png,Which three months have an average precipitation of around 3.5inches in Seattle?,"[""May, June, and October"", ""June, July, and December"", ""February, March, and October""]",3,2,natural science,grade4,earth-science,Weather and climate,Use climate data to make predictions,hint_and_lecture,0.32358959734584347
val_01950,val,images/val/val_01950.png,Which three months have an average precipitation of around 3.5inches in Seattle?,"[""February, March, and October"", ""May, June, and October"", ""April, May, and November""]",3,0,natural science,grade4,earth-science,Weather and climate,Use climate data to make predictions,hint_and_lecture,0.32358959734584347
train_09279,train,images/train/train_09279.png,Which three months have an average precipitation of around 3.5inches in Seattle?,"[""June, July, and December"", ""February, March, and October"", ""April, May, and November""]",3,1,natural science,grade4,earth-science,Weather and climate,Use climate data to make predictions,hint_and_lecture,0.32358959734584347
val_01049,val,images/val/val_01049.png,Which three months have an average precipitation of around 3.5inches in Seattle?,"[""June, July, and December"", ""February, March, and October"", ""April, May, and November""]",3,1,natural science,grade3,earth-science,Weather and climate,Use climate data to make predictions,hint_and_lecture,0.32358959734584347
train_08172,train,images/train/train_08172.png,Which three months have an average precipitation of around 3.5inches in Seattle?,"[""May, June, and October"", ""April, May, and November"", ""February, March, and October""]",3,2,natural science,grade3,earth-science,Weather and climate,Use climate data to make predictions,hint_and_lecture,0.32358959734584347
train_08626,train,images/train/train_08626.png,Which three months have an average precipitation of around 3.5inches in Seattle?,"[""May, June, and October"", ""April, May, and November"", ""February, March, and October""]",3,2,natural science,grade4,earth-science,Weather and climate,Use climate data to make predictions,hint_and_lecture,0.32358959734584347
train_01054,train,images/train/train_01054.png,Which three months have an average precipitation of around 3.5inches in Seattle?,"[""February, March, and October"", ""June, July, and December"", ""April, May, and November""]",3,0,natural science,grade3,earth-science,Weather and climate,Use climate data to make predictions,hint_and_lecture,0.32358959734584347
train_04641,train,images/train/train_04641.png,Select the statement that is true about Sydney's average monthly precipitation.,"[""More precipitation falls in June than in December."", ""March is the driest month of the year."", ""Less precipitation falls in February than in November.""]",3,0,natural science,grade4,earth-science,Weather and climate,Use climate data to make predictions,hint_and_lecture,0.323158999573893
train_07644,train,images/train/train_07644.png,Select the statement that is true about Sydney's average monthly precipitation.,"[""Less precipitation falls in February than in November."", ""Each month has about the same amount of precipitation."", ""More precipitation falls in June than in December.""]",3,2,natural science,grade3,earth-science,Weather and climate,Use climate data to make predictions,hint_and_lecture,0.323158999573893
train_03201,train,images/train/train_03201.png,Select the statement that is true about Sydney's average monthly precipitation.,"[""Less precipitation falls in February than in November."", ""More precipitation falls in June than in December."", ""Each month has about the same amount of precipitation.""]",3,1,natural science,grade4,earth-science,Weather and climate,Use climate data to make predictions,hint_and_lecture,0.323158999573893
